customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update,customer_id_old,segment
322,1, JASON, MORRISSEY,JASON.MORRISSEY@SAKILACUSTOMER.ORG,327,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JM-00322, Home Office
323,2, MATTHEW, MAHAN,MATTHEW.MAHAN@SAKILACUSTOMER.ORG,328,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,MM-00323, Consumer
324,2, GARY, COY,GARY.COY@SAKILACUSTOMER.ORG,329,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,GC-00324, Home Office
325,1, TIMOTHY, BUNN,TIMOTHY.BUNN@SAKILACUSTOMER.ORG,330,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,TB-00325, Corporate
326,1, JOSE, ANDREW,JOSE.ANDREW@SAKILACUSTOMER.ORG,331,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JA-00326, Consumer
327,2, LARRY, THRASHER,LARRY.THRASHER@SAKILACUSTOMER.ORG,332,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,LT-00327, Consumer
328,2, JEFFREY, SPEAR,JEFFREY.SPEAR@SAKILACUSTOMER.ORG,333,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JS-00328, Consumer
329,2, FRANK, WAGGONER,FRANK.WAGGONER@SAKILACUSTOMER.ORG,334,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,FW-00329, Corporate
330,1, SCOTT, SHELLEY,SCOTT.SHELLEY@SAKILACUSTOMER.ORG,335,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,SS-00330, Corporate
331,1, ERIC, ROBERT,ERIC.ROBERT@SAKILACUSTOMER.ORG,336,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,ER-00331, Consumer
332,1, STEPHEN, QUALLS,STEPHEN.QUALLS@SAKILACUSTOMER.ORG,337,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,SQ-00332, Home Office
333,2, ANDREW, PURDY,ANDREW.PURDY@SAKILACUSTOMER.ORG,338,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,AP-00333, Consumer
334,2, RAYMOND, MCWHORTER,RAYMOND.MCWHORTER@SAKILACUSTOMER.ORG,339,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,RM-00334, Corporate
335,1, GREGORY, MAULDIN,GREGORY.MAULDIN@SAKILACUSTOMER.ORG,340,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,GM-00335, Consumer
336,1, JOSHUA, MARK,JOSHUA.MARK@SAKILACUSTOMER.ORG,341,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JM-00336, Consumer
337,1, JERRY, JORDON,JERRY.JORDON@SAKILACUSTOMER.ORG,342,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JJ-00337, Consumer
338,1, DENNIS, GILMAN,DENNIS.GILMAN@SAKILACUSTOMER.ORG,343,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,DG-00338, Corporate
339,2, WALTER, PERRYMAN,WALTER.PERRYMAN@SAKILACUSTOMER.ORG,344,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,WP-00339, Home Office
340,1, PATRICK, NEWSOM,PATRICK.NEWSOM@SAKILACUSTOMER.ORG,345,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,PN-00340, Corporate
341,1, PETER, MENARD,PETER.MENARD@SAKILACUSTOMER.ORG,346,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,PM-00341, Home Office
342,1, HAROLD, MARTINO,HAROLD.MARTINO@SAKILACUSTOMER.ORG,347,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,HM-00342, Home Office
343,1, DOUGLAS, GRAF,DOUGLAS.GRAF@SAKILACUSTOMER.ORG,348,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,DG-00343, Corporate
344,1, HENRY, BILLINGSLEY,HENRY.BILLINGSLEY@SAKILACUSTOMER.ORG,349,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,HB-00344, Consumer
345,1, CARL, ARTIS,CARL.ARTIS@SAKILACUSTOMER.ORG,350,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,CA-00345, Corporate
346,1, ARTHUR, SIMPKINS,ARTHUR.SIMPKINS@SAKILACUSTOMER.ORG,351,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,AS-00346, Consumer
347,2, RYAN, SALISBURY,RYAN.SALISBURY@SAKILACUSTOMER.ORG,352,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,RS-00347, Home Office
348,2, ROGER, QUINTANILLA,ROGER.QUINTANILLA@SAKILACUSTOMER.ORG,353,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,RQ-00348, Home Office
349,2, JOE, GILLILAND,JOE.GILLILAND@SAKILACUSTOMER.ORG,354,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JG-00349, Consumer
350,1, JUAN, FRALEY,JUAN.FRALEY@SAKILACUSTOMER.ORG,355,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JF-00350, Corporate
351,1, JACK, FOUST,JACK.FOUST@SAKILACUSTOMER.ORG,356,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JF-00351, Consumer
352,1, ALBERT, CROUSE,ALBERT.CROUSE@SAKILACUSTOMER.ORG,357,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,AC-00352, Consumer
353,1, JONATHAN, SCARBOROUGH,JONATHAN.SCARBOROUGH@SAKILACUSTOMER.ORG,358,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JS-00353, Consumer
354,2, JUSTIN, NGO,JUSTIN.NGO@SAKILACUSTOMER.ORG,359,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JN-00354, Consumer
355,2, TERRY, GRISSOM,TERRY.GRISSOM@SAKILACUSTOMER.ORG,360,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,TG-00355, Consumer
356,2, GERALD, FULTZ,GERALD.FULTZ@SAKILACUSTOMER.ORG,361,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,GF-00356, Home Office
357,1, KEITH, RICO,KEITH.RICO@SAKILACUSTOMER.ORG,362,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,KR-00357, Consumer
358,2, SAMUEL, MARLOW,SAMUEL.MARLOW@SAKILACUSTOMER.ORG,363,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,SM-00358, Corporate
359,2, WILLIE, MARKHAM,WILLIE.MARKHAM@SAKILACUSTOMER.ORG,364,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,WM-00359, Corporate
360,2, RALPH, MADRIGAL,RALPH.MADRIGAL@SAKILACUSTOMER.ORG,365,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,RM-00360, Home Office
361,2, LAWRENCE, LAWTON,LAWRENCE.LAWTON@SAKILACUSTOMER.ORG,366,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,LL-00361, Corporate
362,1, NICHOLAS, BARFIELD,NICHOLAS.BARFIELD@SAKILACUSTOMER.ORG,367,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,NB-00362, Corporate
363,2, ROY, WHITING,ROY.WHITING@SAKILACUSTOMER.ORG,368,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,RW-00363, Consumer
364,1, BENJAMIN, VARNEY,BENJAMIN.VARNEY@SAKILACUSTOMER.ORG,369,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,BV-00364, Corporate
365,2, BRUCE, SCHWARZ,BRUCE.SCHWARZ@SAKILACUSTOMER.ORG,370,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,BS-00365, Consumer
366,1, BRANDON, HUEY,BRANDON.HUEY@SAKILACUSTOMER.ORG,371,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,BH-00366, Consumer
367,1, ADAM, GOOCH,ADAM.GOOCH@SAKILACUSTOMER.ORG,372,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,AG-00367, Consumer
368,1, HARRY, ARCE,HARRY.ARCE@SAKILACUSTOMER.ORG,373,0, 2006-02-14 22:04:37, 2006-02-15 04:57:20,HA-00368, Corporate
369,2, FRED, WHEAT,FRED.WHEAT@SAKILACUSTOMER.ORG,374,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,FW-00369, Corporate
370,2, WAYNE, TRUONG,WAYNE.TRUONG@SAKILACUSTOMER.ORG,375,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,WT-00370, Consumer
371,1, BILLY, POULIN,BILLY.POULIN@SAKILACUSTOMER.ORG,376,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,BP-00371, Consumer
372,2, STEVE, MACKENZIE,STEVE.MACKENZIE@SAKILACUSTOMER.ORG,377,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,SM-00372, Consumer
373,1, LOUIS, LEONE,LOUIS.LEONE@SAKILACUSTOMER.ORG,378,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,LL-00373, Consumer
374,2, JEREMY, HURTADO,JEREMY.HURTADO@SAKILACUSTOMER.ORG,379,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JH-00374, Consumer
375,2, AARON, SELBY,AARON.SELBY@SAKILACUSTOMER.ORG,380,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,AS-00375, Corporate
376,1, RANDY, GAITHER,RANDY.GAITHER@SAKILACUSTOMER.ORG,381,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,RG-00376, Corporate
377,1, HOWARD, FORTNER,HOWARD.FORTNER@SAKILACUSTOMER.ORG,382,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,HF-00377, Corporate
378,1, EUGENE, CULPEPPER,EUGENE.CULPEPPER@SAKILACUSTOMER.ORG,383,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,EC-00378, Consumer
379,1, CARLOS, COUGHLIN,CARLOS.COUGHLIN@SAKILACUSTOMER.ORG,384,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,CC-00379, Corporate
380,1, RUSSELL, BRINSON,RUSSELL.BRINSON@SAKILACUSTOMER.ORG,385,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,RB-00380, Corporate
381,2, BOBBY, BOUDREAU,BOBBY.BOUDREAU@SAKILACUSTOMER.ORG,386,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,BB-00381, Consumer
382,2, VICTOR, BARKLEY,VICTOR.BARKLEY@SAKILACUSTOMER.ORG,387,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,VB-00382, Consumer
383,1, MARTIN, BALES,MARTIN.BALES@SAKILACUSTOMER.ORG,388,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,MB-00383, Consumer
384,2, ERNEST, STEPP,ERNEST.STEPP@SAKILACUSTOMER.ORG,389,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,ES-00384, Consumer
385,1, PHILLIP, HOLM,PHILLIP.HOLM@SAKILACUSTOMER.ORG,390,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,PH-00385, Corporate
386,1, TODD, TAN,TODD.TAN@SAKILACUSTOMER.ORG,391,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,TT-00386, Consumer
387,2, JESSE, SCHILLING,JESSE.SCHILLING@SAKILACUSTOMER.ORG,392,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JS-00387, Home Office
388,2, CRAIG, MORRELL,CRAIG.MORRELL@SAKILACUSTOMER.ORG,393,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,CM-00388, Home Office
389,1, ALAN, KAHN,ALAN.KAHN@SAKILACUSTOMER.ORG,394,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,AK-00389, Corporate
390,1, SHAWN, HEATON,SHAWN.HEATON@SAKILACUSTOMER.ORG,395,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,SH-00390, Home Office
391,1, CLARENCE, GAMEZ,CLARENCE.GAMEZ@SAKILACUSTOMER.ORG,396,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,CG-00391, Home Office
392,2, SEAN, DOUGLASS,SEAN.DOUGLASS@SAKILACUSTOMER.ORG,397,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,SD-00392, Corporate
393,1, PHILIP, CAUSEY,PHILIP.CAUSEY@SAKILACUSTOMER.ORG,398,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,PC-00393, Corporate
394,2, CHRIS, BROTHERS,CHRIS.BROTHERS@SAKILACUSTOMER.ORG,399,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,CB-00394, Consumer
395,2, JOHNNY, TURPIN,JOHNNY.TURPIN@SAKILACUSTOMER.ORG,400,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JT-00395, Corporate
396,1, EARL, SHANKS,EARL.SHANKS@SAKILACUSTOMER.ORG,401,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,ES-00396, Home Office
397,1, JIMMY, SCHRADER,JIMMY.SCHRADER@SAKILACUSTOMER.ORG,402,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JS-00397, Consumer
398,1, ANTONIO, MEEK,ANTONIO.MEEK@SAKILACUSTOMER.ORG,403,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,AM-00398, Corporate
399,1, DANNY, ISOM,DANNY.ISOM@SAKILACUSTOMER.ORG,404,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,DI-00399, Corporate
400,2, BRYAN, HARDISON,BRYAN.HARDISON@SAKILACUSTOMER.ORG,405,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,BH-00400, Corporate
401,2, TONY, CARRANZA,TONY.CARRANZA@SAKILACUSTOMER.ORG,406,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,TC-00401, Corporate
402,1, LUIS, YANEZ,LUIS.YANEZ@SAKILACUSTOMER.ORG,407,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,LY-00402, Corporate
403,1, MIKE, WAY,MIKE.WAY@SAKILACUSTOMER.ORG,408,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,MW-00403, Consumer
404,2, STANLEY, SCROGGINS,STANLEY.SCROGGINS@SAKILACUSTOMER.ORG,409,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,SS-00404, Consumer
405,1, LEONARD, SCHOFIELD,LEONARD.SCHOFIELD@SAKILACUSTOMER.ORG,410,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,LS-00405, Corporate
406,1, NATHAN, RUNYON,NATHAN.RUNYON@SAKILACUSTOMER.ORG,411,0, 2006-02-14 22:04:37, 2006-02-15 04:57:20,NR-00406, Consumer
407,1, DALE, RATCLIFF,DALE.RATCLIFF@SAKILACUSTOMER.ORG,412,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,DR-00407, Consumer
408,1, MANUEL, MURRELL,MANUEL.MURRELL@SAKILACUSTOMER.ORG,413,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,MM-00408, Consumer
409,2, RODNEY, MOELLER,RODNEY.MOELLER@SAKILACUSTOMER.ORG,414,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,RM-00409, Home Office
410,2, CURTIS, IRBY,CURTIS.IRBY@SAKILACUSTOMER.ORG,415,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,CI-00410, Consumer
411,1, NORMAN, CURRIER,NORMAN.CURRIER@SAKILACUSTOMER.ORG,416,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,NC-00411, Corporate
412,2, ALLEN, BUTTERFIELD,ALLEN.BUTTERFIELD@SAKILACUSTOMER.ORG,417,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,AB-00412, Consumer
413,2, MARVIN, YEE,MARVIN.YEE@SAKILACUSTOMER.ORG,418,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,MY-00413, Consumer
414,1, VINCENT, RALSTON,VINCENT.RALSTON@SAKILACUSTOMER.ORG,419,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,VR-00414, Home Office
415,1, GLENN, PULLEN,GLENN.PULLEN@SAKILACUSTOMER.ORG,420,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,GP-00415, Home Office
416,2, JEFFERY, PINSON,JEFFERY.PINSON@SAKILACUSTOMER.ORG,421,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JP-00416, Consumer
417,1, TRAVIS, ESTEP,TRAVIS.ESTEP@SAKILACUSTOMER.ORG,422,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,TE-00417, Consumer
418,2, JEFF, EAST,JEFF.EAST@SAKILACUSTOMER.ORG,423,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JE-00418, Consumer
419,1, CHAD, CARBONE,CHAD.CARBONE@SAKILACUSTOMER.ORG,424,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,CC-00419, Home Office
420,1, JACOB, LANCE,JACOB.LANCE@SAKILACUSTOMER.ORG,425,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JL-00420, Home Office
421,1, LEE, HAWKS,LEE.HAWKS@SAKILACUSTOMER.ORG,426,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,LH-00421, Corporate
422,1, MELVIN, ELLINGTON,MELVIN.ELLINGTON@SAKILACUSTOMER.ORG,427,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,ME-00422, Corporate
423,2, ALFRED, CASILLAS,ALFRED.CASILLAS@SAKILACUSTOMER.ORG,428,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,AC-00423, Consumer
424,2, KYLE, SPURLOCK,KYLE.SPURLOCK@SAKILACUSTOMER.ORG,429,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,KS-00424, Consumer
425,2, FRANCIS, SIKES,FRANCIS.SIKES@SAKILACUSTOMER.ORG,430,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,FS-00425, Corporate
426,1, BRADLEY, MOTLEY,BRADLEY.MOTLEY@SAKILACUSTOMER.ORG,431,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,BM-00426, Home Office
427,2, JESUS, MCCARTNEY,JESUS.MCCARTNEY@SAKILACUSTOMER.ORG,432,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JM-00427, Home Office
428,2, HERBERT, KRUGER,HERBERT.KRUGER@SAKILACUSTOMER.ORG,433,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,HK-00428, Consumer
429,2, FREDERICK, ISBELL,FREDERICK.ISBELL@SAKILACUSTOMER.ORG,434,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,FI-00429, Consumer
430,1, RAY, HOULE,RAY.HOULE@SAKILACUSTOMER.ORG,435,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,RH-00430, Corporate
431,2, JOEL, FRANCISCO,JOEL.FRANCISCO@SAKILACUSTOMER.ORG,436,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JF-00431, Consumer
432,1, EDWIN, BURK,EDWIN.BURK@SAKILACUSTOMER.ORG,437,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,EB-00432, Corporate
433,1, DON, BONE,DON.BONE@SAKILACUSTOMER.ORG,438,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,DB-00433, Corporate
434,1, EDDIE, TOMLIN,EDDIE.TOMLIN@SAKILACUSTOMER.ORG,439,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,ET-00434, Home Office
435,2, RICKY, SHELBY,RICKY.SHELBY@SAKILACUSTOMER.ORG,440,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,RS-00435, Corporate
436,1, TROY, QUIGLEY,TROY.QUIGLEY@SAKILACUSTOMER.ORG,441,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,TQ-00436, Home Office
437,2, RANDALL, NEUMANN,RANDALL.NEUMANN@SAKILACUSTOMER.ORG,442,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,RN-00437, Corporate
438,1, BARRY, LOVELACE,BARRY.LOVELACE@SAKILACUSTOMER.ORG,443,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,BL-00438, Consumer
439,2, ALEXANDER, FENNELL,ALEXANDER.FENNELL@SAKILACUSTOMER.ORG,444,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,AF-00439, Corporate
440,1, BERNARD, COLBY,BERNARD.COLBY@SAKILACUSTOMER.ORG,445,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,BC-00440, Corporate
441,1, MARIO, CHEATHAM,MARIO.CHEATHAM@SAKILACUSTOMER.ORG,446,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,MC-00441, Home Office
442,1, LEROY, BUSTAMANTE,LEROY.BUSTAMANTE@SAKILACUSTOMER.ORG,447,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,LB-00442, Consumer
443,2, FRANCISCO, SKIDMORE,FRANCISCO.SKIDMORE@SAKILACUSTOMER.ORG,448,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,FS-00443, Consumer
444,2, MARCUS, HIDALGO,MARCUS.HIDALGO@SAKILACUSTOMER.ORG,449,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,MH-00444, Consumer
445,1, MICHEAL, FORMAN,MICHEAL.FORMAN@SAKILACUSTOMER.ORG,450,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,MF-00445, Corporate
446,2, THEODORE, CULP,THEODORE.CULP@SAKILACUSTOMER.ORG,451,0, 2006-02-14 22:04:37, 2006-02-15 04:57:20,TC-00446, Consumer
447,1, CLIFFORD, BOWENS,CLIFFORD.BOWENS@SAKILACUSTOMER.ORG,452,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,CB-00447, Consumer
448,1, MIGUEL, BETANCOURT,MIGUEL.BETANCOURT@SAKILACUSTOMER.ORG,453,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,MB-00448, Corporate
449,2, OSCAR, AQUINO,OSCAR.AQUINO@SAKILACUSTOMER.ORG,454,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,OA-00449, Consumer
450,1, JAY, ROBB,JAY.ROBB@SAKILACUSTOMER.ORG,455,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JR-00450, Corporate
451,1, JIM, REA,JIM.REA@SAKILACUSTOMER.ORG,456,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JR-00451, Corporate
452,1, TOM, MILNER,TOM.MILNER@SAKILACUSTOMER.ORG,457,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,TM-00452, Home Office
453,1, CALVIN, MARTEL,CALVIN.MARTEL@SAKILACUSTOMER.ORG,458,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,CM-00453, Consumer
454,2, ALEX, GRESHAM,ALEX.GRESHAM@SAKILACUSTOMER.ORG,459,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,AG-00454, Corporate
455,2, JON, WILES,JON.WILES@SAKILACUSTOMER.ORG,460,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JW-00455, Consumer
456,2, RONNIE, RICKETTS,RONNIE.RICKETTS@SAKILACUSTOMER.ORG,461,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,RR-00456, Corporate
457,2, BILL, GAVIN,BILL.GAVIN@SAKILACUSTOMER.ORG,462,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,BG-00457, Consumer
458,1, LLOYD, DOWD,LLOYD.DOWD@SAKILACUSTOMER.ORG,463,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,LD-00458, Home Office
459,1, TOMMY, COLLAZO,TOMMY.COLLAZO@SAKILACUSTOMER.ORG,464,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,TC-00459, Consumer
460,1, LEON, BOSTIC,LEON.BOSTIC@SAKILACUSTOMER.ORG,465,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,LB-00460, Consumer
461,1, DEREK, BLAKELY,DEREK.BLAKELY@SAKILACUSTOMER.ORG,466,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,DB-00461, Corporate
462,2, WARREN, SHERROD,WARREN.SHERROD@SAKILACUSTOMER.ORG,467,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,WS-00462, Corporate
463,2, DARRELL, POWER,DARRELL.POWER@SAKILACUSTOMER.ORG,468,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,DP-00463, Corporate
464,1, JEROME, KENYON,JEROME.KENYON@SAKILACUSTOMER.ORG,469,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JK-00464, Corporate
465,1, FLOYD, GANDY,FLOYD.GANDY@SAKILACUSTOMER.ORG,470,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,FG-00465, Consumer
466,1, LEO, EBERT,LEO.EBERT@SAKILACUSTOMER.ORG,471,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,LE-00466, Consumer
467,2, ALVIN, DELOACH,ALVIN.DELOACH@SAKILACUSTOMER.ORG,472,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,AD-00467, Consumer
468,1, TIM, CARY,TIM.CARY@SAKILACUSTOMER.ORG,473,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,TC-00468, Consumer
469,2, WESLEY, BULL,WESLEY.BULL@SAKILACUSTOMER.ORG,474,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,WB-00469, Corporate
470,1, GORDON, ALLARD,GORDON.ALLARD@SAKILACUSTOMER.ORG,475,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,GA-00470, Consumer
471,1, DEAN, SAUER,DEAN.SAUER@SAKILACUSTOMER.ORG,476,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,DS-00471, Consumer
472,1, GREG, ROBINS,GREG.ROBINS@SAKILACUSTOMER.ORG,477,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,GR-00472, Home Office
473,2, JORGE, OLIVARES,JORGE.OLIVARES@SAKILACUSTOMER.ORG,478,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,JO-00473, Corporate
474,2, DUSTIN, GILLETTE,DUSTIN.GILLETTE@SAKILACUSTOMER.ORG,479,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,DG-00474, Consumer
475,2, PEDRO, CHESTNUT,PEDRO.CHESTNUT@SAKILACUSTOMER.ORG,480,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,PC-00475, Consumer
476,1, DERRICK, BOURQUE,DERRICK.BOURQUE@SAKILACUSTOMER.ORG,481,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,DB-00476, Corporate
477,1, DAN, PAINE,DAN.PAINE@SAKILACUSTOMER.ORG,482,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,DP-00477, Consumer
478,1, LEWIS, LYMAN,LEWIS.LYMAN@SAKILACUSTOMER.ORG,483,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,LL-00478, Corporate
479,1, ZACHARY, HITE,ZACHARY.HITE@SAKILACUSTOMER.ORG,484,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,ZH-00479, Home Office
480,1, COREY, HAUSER,COREY.HAUSER@SAKILACUSTOMER.ORG,485,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,CH-00480, Corporate
481,1, HERMAN, DEVORE,HERMAN.DEVORE@SAKILACUSTOMER.ORG,486,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20,HD-00481, Consumer
482,1, MAURICE, CRAWLEY,MAURICE.CRAWLEY@SAKILACUSTOMER.ORG,487,0, 2006-02-14 22:04:37, 2006-02-15 04:57:20,MC-00482, Corporate
